General,,,,,,,,,,,,,User,s1805689,,,,,,
1.985305725,23.828125,0,-22.375,0,0,-120.265625,-89.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.985406205,24.515625,0,-21.609375,0,0,-112.921875,-84.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.985506325,25.1875,0,-20.828125,0,0,-105.578125,-79.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.985605645,25.828125,0,-20.03125,0,0,-98.234375,-74.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.985706206,26.4375,0,-19.203125,0,0,-90.890625,-69.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.985806326,27.03125,0,-18.375,0,0,-83.546875,-64.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.985905566,27.59375,0,-17.515625,0,0,-76.203125,-59.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.986006206,28.140625,0,-16.640625,0,0,-68.859375,-54.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.986105966,28.640625,0,-15.75,0,0,-61.515625,-49.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.986205447,29.125,0,-14.828125,0,0,-54.171875,-44.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.986306367,29.578125,0,-13.90625,0,0,-46.828125,-39.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.986405687,30,0,-12.984375,0,0,-39.484375,-34.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.986506167,30.390625,0,-12.03125,0,0,-32.140625,-29.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.986606328,30.75,0,-11.0625,0,0,-24.796875,-24.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.986705608,31.09375,0,-10.09375,0,0,-17.453125,-19.578125,11.609375,-3.640625,-1.828125,0,0,1,0,0,1,0,0,9,32
